Entidad,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
Hombre,2024.00,0.16,0.47,2881.00,0.23,0.43,2035.00,0.16,0.39,1563.00,0.13,0.45,1032.00,0.08,0.43,2901.00,0.23,0.39,1367.00,0.11,0.43,2562.00,0.21,0.41,2411.00,0.19,0.43,2023.00,0.16,0.43,1968.00,0.16,0.43,2105.00,0.17,0.42,1635.00,0.13,0.41,1772.00,0.14,0.41,1941.00,0.16,0.43,2399.00,0.19,0.42,2363.00,0.19,0.43,2323.00,0.19,0.43,2122.00,0.17,0.43,1669.00,0.13,0.42,1871.00,0.15,0.43,2412.00,0.19,0.42,2473.00,0.20,0.41,1876.00,0.15,0.42,1895.00,0.15,0.40,2027.00,0.16,0.44,2010.00,0.16,0.42,2325.00,0.19,0.42,2499.00,0.20,0.41,1664.00,0.13,0.45,3383.00,0.27,0.41,1517.00,0.12,0.43,2160.00,0.17,0.43,1709.00,0.14,0.42,2094.00,0.17,0.42,1557.00,0.13,0.45
Mujer,2333.00,0.14,0.54,3824.00,0.22,0.57,3126.00,0.18,0.61,1943.00,0.11,0.55,1346.00,0.08,0.57,4471.00,0.26,0.61,1800.00,0.11,0.57,3758.00,0.22,0.60,3173.00,0.19,0.57,2708.00,0.16,0.57,2659.00,0.16,0.58,2941.00,0.17,0.58,2348.00,0.14,0.59,2533.00,0.15,0.59,2580.00,0.15,0.57,3356.00,0.20,0.58,3090.00,0.18,0.57,3129.00,0.18,0.57,2797.00,0.16,0.57,2289.00,0.13,0.58,2500.00,0.15,0.57,3354.00,0.20,0.58,3497.00,0.21,0.59,2588.00,0.15,0.58,2829.00,0.17,0.60,2628.00,0.15,0.57,2765.00,0.16,0.58,3262.00,0.19,0.58,3533.00,0.21,0.59,2003.00,0.12,0.55,4925.00,0.29,0.59,1994.00,0.12,0.57,2885.00,0.17,0.57,2408.00,0.14,0.59,2904.00,0.17,0.58,1901.00,0.11,0.55
18 a 20 años,37.00,0.16,0.01,56.00,0.25,0.01,44.00,0.19,0.01,18.00,0.08,0.01,18.00,0.08,0.01,56.00,0.25,0.01,39.00,0.17,0.01,46.00,0.20,0.01,51.00,0.22,0.01,31.00,0.14,0.01,34.00,0.15,0.01,28.00,0.12,0.01,30.00,0.13,0.01,31.00,0.14,0.01,33.00,0.14,0.01,46.00,0.20,0.01,44.00,0.19,0.01,45.00,0.20,0.01,30.00,0.13,0.01,29.00,0.13,0.01,32.00,0.14,0.01,54.00,0.24,0.01,45.00,0.20,0.01,39.00,0.17,0.01,35.00,0.15,0.01,44.00,0.19,0.01,36.00,0.16,0.01,47.00,0.21,0.01,42.00,0.18,0.01,25.00,0.11,0.01,58.00,0.25,0.01,23.00,0.10,0.01,33.00,0.14,0.01,33.00,0.14,0.01,46.00,0.20,0.01,36.00,0.16,0.01
21 a 30 años,604.00,0.17,0.14,752.00,0.21,0.11,663.00,0.19,0.13,430.00,0.12,0.12,302.00,0.08,0.13,830.00,0.23,0.11,387.00,0.11,0.12,816.00,0.23,0.13,725.00,0.20,0.13,519.00,0.15,0.11,519.00,0.15,0.11,615.00,0.17,0.12,489.00,0.14,0.12,565.00,0.16,0.13,544.00,0.15,0.12,649.00,0.18,0.11,676.00,0.19,0.12,658.00,0.18,0.12,558.00,0.16,0.11,508.00,0.14,0.13,527.00,0.15,0.12,721.00,0.20,0.13,705.00,0.20,0.12,562.00,0.16,0.13,566.00,0.16,0.12,537.00,0.15,0.12,565.00,0.16,0.12,706.00,0.20,0.13,739.00,0.21,0.12,468.00,0.13,0.13,977.00,0.27,0.12,402.00,0.11,0.11,557.00,0.16,0.11,556.00,0.16,0.14,640.00,0.18,0.13,448.00,0.13,0.13
31 a 40 años,1284.00,0.13,0.30,2125.00,0.22,0.32,1678.00,0.18,0.33,1040.00,0.11,0.30,834.00,0.09,0.35,2616.00,0.27,0.36,1045.00,0.11,0.33,2053.00,0.21,0.33,1791.00,0.19,0.32,1428.00,0.15,0.30,1586.00,0.17,0.34,1674.00,0.18,0.33,1346.00,0.14,0.34,1416.00,0.15,0.33,1519.00,0.16,0.34,1809.00,0.19,0.31,1730.00,0.18,0.32,1757.00,0.18,0.32,1738.00,0.18,0.35,1284.00,0.13,0.32,1424.00,0.15,0.33,1857.00,0.19,0.32,1887.00,0.20,0.32,1385.00,0.15,0.31,1551.00,0.16,0.33,1529.00,0.16,0.33,1521.00,0.16,0.32,1956.00,0.20,0.35,1906.00,0.20,0.32,1111.00,0.12,0.30,2612.00,0.27,0.31,1168.00,0.12,0.33,1642.00,0.17,0.33,1486.00,0.16,0.36,1634.00,0.17,0.33,1032.00,0.11,0.30
41 a 50 años,1328.00,0.14,0.31,2128.00,0.23,0.32,1682.00,0.18,0.33,1115.00,0.12,0.32,741.00,0.08,0.31,2353.00,0.25,0.32,1026.00,0.11,0.32,1990.00,0.21,0.32,1671.00,0.18,0.30,1516.00,0.16,0.32,1516.00,0.16,0.33,1628.00,0.17,0.32,1277.00,0.14,0.32,1333.00,0.14,0.31,1378.00,0.15,0.31,1955.00,0.21,0.34,1695.00,0.18,0.31,1706.00,0.18,0.31,1544.00,0.17,0.31,1251.00,0.13,0.32,1410.00,0.15,0.32,1777.00,0.19,0.31,1916.00,0.21,0.32,1441.00,0.15,0.32,1528.00,0.16,0.32,1464.00,0.16,0.32,1573.00,0.17,0.33,1707.00,0.18,0.31,1932.00,0.21,0.32,1131.00,0.12,0.31,2639.00,0.28,0.32,1174.00,0.13,0.33,1629.00,0.18,0.32,1272.00,0.14,0.31,1539.00,0.17,0.31,1081.00,0.12,0.31
51 a 60 años,915.00,0.16,0.21,1385.00,0.24,0.21,938.00,0.16,0.18,771.00,0.13,0.22,415.00,0.07,0.18,1327.00,0.23,0.18,578.00,0.10,0.18,1197.00,0.21,0.19,1143.00,0.20,0.21,1048.00,0.18,0.22,840.00,0.15,0.18,941.00,0.16,0.19,729.00,0.13,0.18,813.00,0.14,0.19,887.00,0.15,0.20,1108.00,0.19,0.19,1115.00,0.19,0.20,1092.00,0.19,0.20,903.00,0.16,0.18,764.00,0.13,0.19,835.00,0.15,0.19,1147.00,0.20,0.20,1192.00,0.21,0.20,891.00,0.16,0.20,894.00,0.16,0.19,920.00,0.16,0.20,933.00,0.16,0.20,1006.00,0.18,0.18,1200.00,0.21,0.20,778.00,0.14,0.21,1718.00,0.30,0.21,659.00,0.12,0.19,1002.00,0.18,0.20,661.00,0.12,0.16,977.00,0.17,0.20,713.00,0.12,0.21
61 a 70 años,175.00,0.19,0.04,245.00,0.26,0.04,145.00,0.15,0.03,128.00,0.14,0.04,66.00,0.07,0.03,185.00,0.20,0.03,84.00,0.09,0.03,207.00,0.22,0.03,192.00,0.20,0.03,179.00,0.19,0.04,127.00,0.14,0.03,155.00,0.16,0.03,105.00,0.11,0.03,139.00,0.15,0.03,153.00,0.16,0.03,181.00,0.19,0.03,181.00,0.19,0.03,185.00,0.20,0.03,141.00,0.15,0.03,120.00,0.13,0.03,138.00,0.15,0.03,198.00,0.21,0.03,215.00,0.23,0.04,130.00,0.14,0.03,144.00,0.15,0.03,151.00,0.16,0.03,142.00,0.15,0.03,157.00,0.17,0.03,200.00,0.21,0.03,146.00,0.16,0.04,294.00,0.31,0.04,80.00,0.09,0.02,171.00,0.18,0.03,100.00,0.11,0.02,154.00,0.16,0.03,141.00,0.15,0.04
71 a 80 años,14.00,0.28,0.00,14.00,0.28,0.00,11.00,0.22,0.00,4.00,0.08,0.00,2.00,0.04,0.00,5.00,0.10,0.00,8.00,0.16,0.00,11.00,0.22,0.00,11.00,0.22,0.00,10.00,0.20,0.00,5.00,0.10,0.00,5.00,0.10,0.00,7.00,0.14,0.00,8.00,0.16,0.00,7.00,0.14,0.00,7.00,0.14,0.00,12.00,0.24,0.00,9.00,0.18,0.00,5.00,0.10,0.00,2.00,0.04,0.00,5.00,0.10,0.00,12.00,0.24,0.00,10.00,0.20,0.00,16.00,0.32,0.00,6.00,0.12,0.00,10.00,0.20,0.00,5.00,0.10,0.00,8.00,0.16,0.00,13.00,0.26,0.00,8.00,0.16,0.00,10.00,0.20,0.00,5.00,0.10,0.00,11.00,0.22,0.00,9.00,0.18,0.00,8.00,0.16,0.00,7.00,0.14,0.00
81 a 90 años,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91 a 99 años,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Preparatoria, bachillerato o carrera técnica",120.00,0.17,0.03,182.00,0.26,0.03,122.00,0.18,0.02,62.00,0.09,0.02,47.00,0.07,0.02,160.00,0.23,0.02,65.00,0.09,0.02,153.00,0.22,0.02,140.00,0.20,0.03,119.00,0.17,0.03,93.00,0.13,0.02,123.00,0.18,0.02,82.00,0.12,0.02,88.00,0.13,0.02,128.00,0.19,0.03,156.00,0.23,0.03,136.00,0.20,0.03,102.00,0.15,0.02,113.00,0.16,0.02,93.00,0.14,0.02,90.00,0.13,0.02,153.00,0.22,0.03,136.00,0.20,0.02,106.00,0.15,0.02,118.00,0.17,0.03,105.00,0.15,0.02,100.00,0.15,0.02,124.00,0.18,0.02,146.00,0.21,0.02,97.00,0.14,0.03,192.00,0.28,0.02,72.00,0.10,0.02,111.00,0.16,0.02,78.00,0.11,0.02,133.00,0.19,0.03,103.00,0.15,0.03
Normal básica sin licenciatura,24.00,0.16,0.01,40.00,0.26,0.01,37.00,0.24,0.01,13.00,0.08,0.00,5.00,0.03,0.00,36.00,0.23,0.01,22.00,0.14,0.01,35.00,0.23,0.01,22.00,0.14,0.00,30.00,0.19,0.01,22.00,0.14,0.01,24.00,0.16,0.01,16.00,0.10,0.00,23.00,0.15,0.01,26.00,0.17,0.01,32.00,0.21,0.01,29.00,0.19,0.01,29.00,0.19,0.01,28.00,0.18,0.01,20.00,0.13,0.01,22.00,0.14,0.01,21.00,0.14,0.00,42.00,0.27,0.01,21.00,0.14,0.01,21.00,0.14,0.00,19.00,0.12,0.00,22.00,0.14,0.01,40.00,0.26,0.01,31.00,0.20,0.01,21.00,0.14,0.01,43.00,0.28,0.01,18.00,0.12,0.01,25.00,0.16,0.01,19.00,0.12,0.01,25.00,0.16,0.01,24.00,0.16,0.01
Normal superior,691.00,0.16,0.16,1030.00,0.24,0.15,769.00,0.18,0.15,568.00,0.13,0.16,309.00,0.07,0.13,959.00,0.22,0.13,520.00,0.12,0.16,893.00,0.21,0.14,872.00,0.20,0.16,699.00,0.16,0.15,636.00,0.15,0.14,705.00,0.16,0.14,569.00,0.13,0.14,652.00,0.15,0.15,625.00,0.15,0.14,824.00,0.19,0.14,825.00,0.19,0.15,828.00,0.19,0.15,678.00,0.16,0.14,568.00,0.13,0.14,654.00,0.15,0.15,828.00,0.19,0.14,882.00,0.20,0.15,710.00,0.16,0.16,665.00,0.15,0.14,689.00,0.16,0.15,661.00,0.15,0.14,840.00,0.19,0.15,890.00,0.21,0.15,575.00,0.13,0.16,1198.00,0.28,0.14,488.00,0.11,0.14,743.00,0.17,0.15,563.00,0.13,0.14,780.00,0.18,0.16,546.00,0.13,0.16
Normal Intercultural Bilingüe,3.00,0.21,0.00,3.00,0.21,0.00,3.00,0.21,0.00,1.00,0.07,0.00,1.00,0.07,0.00,3.00,0.21,0.00,1.00,0.07,0.00,3.00,0.21,0.00,2.00,0.14,0.00,4.00,0.29,0.00,3.00,0.21,0.00,1.00,0.07,0.00,3.00,0.21,0.00,1.00,0.07,0.00,3.00,0.21,0.00,3.00,0.21,0.00,1.00,0.07,0.00,3.00,0.21,0.00,2.00,0.14,0.00,1.00,0.07,0.00,0.00,0.00,0.00,4.00,0.29,0.00,2.00,0.14,0.00,5.00,0.36,0.00,2.00,0.14,0.00,3.00,0.21,0.00,4.00,0.29,0.00,1.00,0.07,0.00,3.00,0.21,0.00,1.00,0.07,0.00,3.00,0.21,0.00,3.00,0.21,0.00,2.00,0.14,0.00,1.00,0.07,0.00,4.00,0.29,0.00,1.00,0.07,0.00
Licenciatura,2396.00,0.15,0.55,3688.00,0.23,0.55,2832.00,0.18,0.55,1873.00,0.12,0.53,1242.00,0.08,0.52,3984.00,0.25,0.54,1683.00,0.11,0.53,3566.00,0.22,0.56,3050.00,0.19,0.55,2568.00,0.16,0.54,2435.00,0.15,0.53,2711.00,0.17,0.54,2138.00,0.13,0.54,2312.00,0.14,0.54,2484.00,0.16,0.55,3110.00,0.19,0.54,2976.00,0.19,0.55,2990.00,0.19,0.55,2672.00,0.17,0.54,2127.00,0.13,0.54,2374.00,0.15,0.54,3170.00,0.20,0.55,3221.00,0.20,0.54,2433.00,0.15,0.55,2585.00,0.16,0.55,2437.00,0.15,0.52,2569.00,0.16,0.54,3025.00,0.19,0.54,3373.00,0.21,0.56,2002.00,0.13,0.55,4532.00,0.28,0.55,1868.00,0.12,0.53,2692.00,0.17,0.53,2258.00,0.14,0.55,2759.00,0.17,0.55,1882.00,0.12,0.54
Especialidad,102.00,0.14,0.02,157.00,0.21,0.02,135.00,0.18,0.03,85.00,0.11,0.02,71.00,0.10,0.03,194.00,0.26,0.03,81.00,0.11,0.03,150.00,0.20,0.02,130.00,0.18,0.02,119.00,0.16,0.03,138.00,0.19,0.03,126.00,0.17,0.03,97.00,0.13,0.02,100.00,0.13,0.02,115.00,0.16,0.03,159.00,0.21,0.03,129.00,0.17,0.02,144.00,0.19,0.03,129.00,0.17,0.03,115.00,0.16,0.03,109.00,0.15,0.03,140.00,0.19,0.02,152.00,0.20,0.03,99.00,0.13,0.02,112.00,0.15,0.02,121.00,0.16,0.03,141.00,0.19,0.03,134.00,0.18,0.02,130.00,0.18,0.02,106.00,0.14,0.03,223.00,0.30,0.03,101.00,0.14,0.03,114.00,0.15,0.02,107.00,0.14,0.03,124.00,0.17,0.03,75.00,0.10,0.02
Maestría,908.00,0.13,0.21,1443.00,0.21,0.22,1150.00,0.17,0.22,791.00,0.12,0.23,632.00,0.09,0.27,1834.00,0.27,0.25,700.00,0.10,0.22,1371.00,0.20,0.22,1242.00,0.18,0.22,1074.00,0.16,0.23,1143.00,0.17,0.25,1227.00,0.18,0.24,972.00,0.14,0.24,1007.00,0.15,0.23,1019.00,0.15,0.23,1324.00,0.20,0.23,1234.00,0.18,0.23,1201.00,0.18,0.22,1180.00,0.18,0.24,914.00,0.14,0.23,991.00,0.15,0.23,1314.00,0.20,0.23,1371.00,0.20,0.23,985.00,0.15,0.22,1081.00,0.16,0.23,1161.00,0.17,0.25,1146.00,0.17,0.24,1265.00,0.19,0.23,1332.00,0.20,0.22,769.00,0.11,0.21,1915.00,0.28,0.23,860.00,0.13,0.25,1208.00,0.18,0.24,989.00,0.15,0.24,1042.00,0.15,0.21,740.00,0.11,0.21
Doctorado,110.00,0.15,0.03,153.00,0.21,0.02,106.00,0.14,0.02,109.00,0.15,0.03,69.00,0.09,0.03,199.00,0.27,0.03,94.00,0.13,0.03,144.00,0.19,0.02,120.00,0.16,0.02,114.00,0.15,0.02,152.00,0.20,0.03,122.00,0.16,0.02,102.00,0.14,0.03,118.00,0.16,0.03,118.00,0.16,0.03,142.00,0.19,0.03,116.00,0.16,0.02,150.00,0.20,0.03,109.00,0.15,0.02,118.00,0.16,0.03,127.00,0.17,0.03,130.00,0.17,0.02,159.00,0.21,0.03,102.00,0.14,0.02,137.00,0.18,0.03,114.00,0.15,0.02,128.00,0.17,0.03,154.00,0.21,0.03,124.00,0.17,0.02,88.00,0.12,0.02,193.00,0.26,0.02,99.00,0.13,0.03,146.00,0.20,0.03,97.00,0.13,0.02,125.00,0.17,0.03,85.00,0.11,0.03
Posdoctorado,3.00,0.11,0.00,9.00,0.32,0.00,7.00,0.25,0.00,4.00,0.14,0.00,2.00,0.07,0.00,3.00,0.11,0.00,1.00,0.04,0.00,5.00,0.18,0.00,6.00,0.21,0.00,4.00,0.14,0.00,5.00,0.18,0.00,7.00,0.25,0.00,4.00,0.14,0.00,4.00,0.14,0.00,3.00,0.11,0.00,5.00,0.18,0.00,7.00,0.25,0.00,5.00,0.18,0.00,8.00,0.29,0.00,2.00,0.07,0.00,4.00,0.14,0.00,6.00,0.21,0.00,5.00,0.18,0.00,3.00,0.11,0.00,3.00,0.11,0.00,6.00,0.21,0.00,4.00,0.14,0.00,4.00,0.14,0.00,3.00,0.11,0.00,8.00,0.29,0.00,9.00,0.32,0.00,2.00,0.07,0.00,4.00,0.14,0.00,5.00,0.18,0.00,6.00,0.21,0.00,2.00,0.07,0.00
