Entidad,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
21 a 30 años,409.00,0.17,0.24,604.00,0.25,0.20,400.00,0.17,0.21,272.00,0.11,0.20,159.00,0.07,0.19,541.00,0.23,0.21,242.00,0.10,0.21,506.00,0.21,0.20,529.00,0.22,0.22,366.00,0.15,0.20,326.00,0.14,0.21,415.00,0.17,0.22,317.00,0.13,0.21,391.00,0.16,0.24,386.00,0.16,0.21,441.00,0.19,0.21,405.00,0.17,0.20,444.00,0.19,0.20,373.00,0.16,0.20,297.00,0.13,0.20,355.00,0.15,0.21,479.00,0.20,0.21,496.00,0.21,0.21,384.00,0.16,0.22,394.00,0.17,0.21,334.00,0.14,0.21,350.00,0.15,0.20,477.00,0.20,0.22,534.00,0.22,0.21,295.00,0.12,0.20,649.00,0.27,0.20,252.00,0.11,0.20,364.00,0.15,0.21,349.00,0.15,0.22,465.00,0.20,0.22,305.00,0.13,0.21
31 a 40 años,570.00,0.14,0.33,1018.00,0.25,0.34,667.00,0.17,0.35,480.00,0.12,0.35,315.00,0.08,0.39,985.00,0.24,0.38,403.00,0.10,0.35,869.00,0.22,0.35,838.00,0.21,0.34,614.00,0.15,0.34,611.00,0.15,0.38,700.00,0.17,0.36,578.00,0.14,0.38,582.00,0.14,0.36,652.00,0.16,0.35,723.00,0.18,0.34,761.00,0.19,0.37,738.00,0.18,0.34,690.00,0.17,0.37,523.00,0.13,0.36,581.00,0.14,0.35,820.00,0.20,0.36,822.00,0.20,0.35,596.00,0.15,0.34,659.00,0.16,0.36,569.00,0.14,0.36,667.00,0.17,0.37,791.00,0.20,0.36,817.00,0.20,0.33,528.00,0.13,0.35,1134.00,0.28,0.34,472.00,0.12,0.38,628.00,0.16,0.36,604.00,0.15,0.38,707.00,0.18,0.34,486.00,0.12,0.34
41 a 50 años,456.00,0.14,0.26,870.00,0.27,0.29,536.00,0.17,0.28,381.00,0.12,0.28,224.00,0.07,0.27,723.00,0.23,0.28,319.00,0.10,0.28,715.00,0.22,0.29,674.00,0.21,0.28,532.00,0.17,0.29,431.00,0.14,0.27,519.00,0.16,0.27,421.00,0.13,0.28,426.00,0.13,0.26,521.00,0.16,0.28,624.00,0.20,0.29,578.00,0.18,0.28,620.00,0.19,0.28,535.00,0.17,0.29,391.00,0.12,0.27,484.00,0.15,0.29,626.00,0.20,0.27,643.00,0.20,0.28,510.00,0.16,0.29,506.00,0.16,0.27,455.00,0.14,0.29,498.00,0.16,0.28,589.00,0.19,0.27,722.00,0.23,0.29,418.00,0.13,0.28,952.00,0.30,0.29,333.00,0.10,0.27,476.00,0.15,0.28,437.00,0.14,0.27,591.00,0.19,0.28,399.00,0.13,0.28
51 a 60 años,248.00,0.16,0.14,418.00,0.27,0.14,254.00,0.17,0.13,215.00,0.14,0.16,99.00,0.07,0.12,296.00,0.19,0.11,158.00,0.10,0.14,347.00,0.23,0.14,336.00,0.22,0.14,254.00,0.17,0.14,187.00,0.12,0.12,248.00,0.16,0.13,160.00,0.11,0.11,196.00,0.13,0.12,247.00,0.16,0.13,309.00,0.20,0.14,285.00,0.19,0.14,333.00,0.22,0.15,243.00,0.16,0.13,207.00,0.14,0.14,228.00,0.15,0.14,297.00,0.19,0.13,320.00,0.21,0.14,233.00,0.15,0.13,240.00,0.16,0.13,203.00,0.13,0.13,225.00,0.15,0.13,282.00,0.19,0.13,354.00,0.23,0.14,224.00,0.15,0.15,479.00,0.31,0.15,158.00,0.10,0.13,239.00,0.16,0.14,172.00,0.11,0.11,283.00,0.19,0.13,196.00,0.13,0.14
61 a 70 años,30.00,0.16,0.02,58.00,0.31,0.02,28.00,0.15,0.02,21.00,0.11,0.02,18.00,0.10,0.02,33.00,0.18,0.01,25.00,0.13,0.02,37.00,0.20,0.02,38.00,0.20,0.02,34.00,0.18,0.02,21.00,0.11,0.01,33.00,0.18,0.02,17.00,0.09,0.01,28.00,0.15,0.02,48.00,0.26,0.03,39.00,0.21,0.02,29.00,0.15,0.01,27.00,0.14,0.01,26.00,0.14,0.01,30.00,0.16,0.02,23.00,0.12,0.01,46.00,0.25,0.02,29.00,0.16,0.01,33.00,0.18,0.02,33.00,0.18,0.02,18.00,0.10,0.01,37.00,0.20,0.02,28.00,0.15,0.01,43.00,0.23,0.02,27.00,0.15,0.02,56.00,0.30,0.02,16.00,0.09,0.01,13.00,0.07,0.01,20.00,0.11,0.01,46.00,0.25,0.02,35.00,0.19,0.02
71 a 80 años,3.00,0.23,0.00,2.00,0.15,0.00,3.00,0.23,0.00,1.00,0.08,0.00,0.00,0.00,0.00,4.00,0.31,0.00,0.00,0.00,0.00,3.00,0.23,0.00,4.00,0.31,0.00,3.00,0.23,0.00,2.00,0.15,0.00,1.00,0.08,0.00,0.00,0.00,0.00,1.00,0.08,0.00,4.00,0.31,0.00,1.00,0.08,0.00,1.00,0.08,0.00,6.00,0.46,0.00,1.00,0.08,0.00,3.00,0.23,0.00,1.00,0.08,0.00,3.00,0.23,0.00,5.00,0.39,0.00,0.00,0.00,0.00,1.00,0.08,0.00,2.00,0.15,0.00,1.00,0.08,0.00,5.00,0.39,0.00,4.00,0.31,0.00,0.00,0.00,0.00,8.00,0.62,0.00,2.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.08,0.00,2.00,0.15,0.00
81 a 90 años,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91 a 99 años,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Preparatoria, bachillerato o carrera técnica",10.00,0.28,0.01,12.00,0.33,0.00,2.00,0.06,0.00,4.00,0.11,0.00,1.00,0.03,0.00,7.00,0.19,0.00,0.00,0.00,0.00,9.00,0.25,0.00,9.00,0.25,0.00,10.00,0.28,0.01,4.00,0.11,0.00,4.00,0.11,0.00,6.00,0.17,0.00,2.00,0.06,0.00,9.00,0.25,0.01,6.00,0.17,0.00,7.00,0.19,0.00,6.00,0.17,0.00,8.00,0.22,0.00,1.00,0.03,0.00,7.00,0.19,0.00,6.00,0.17,0.00,6.00,0.17,0.00,8.00,0.22,0.01,3.00,0.08,0.00,4.00,0.11,0.00,5.00,0.14,0.00,8.00,0.22,0.00,12.00,0.33,0.01,4.00,0.11,0.00,9.00,0.25,0.00,8.00,0.22,0.01,4.00,0.11,0.00,2.00,0.06,0.00,6.00,0.17,0.00,7.00,0.19,0.01
Normal básica sin licenciatura,76.00,0.17,0.04,125.00,0.27,0.04,82.00,0.18,0.04,74.00,0.16,0.05,24.00,0.05,0.03,78.00,0.17,0.03,48.00,0.11,0.04,107.00,0.23,0.04,105.00,0.23,0.04,60.00,0.13,0.03,62.00,0.14,0.04,77.00,0.17,0.04,49.00,0.11,0.03,63.00,0.14,0.04,95.00,0.21,0.05,84.00,0.18,0.04,74.00,0.16,0.04,94.00,0.21,0.04,64.00,0.14,0.03,70.00,0.15,0.05,53.00,0.12,0.03,104.00,0.23,0.05,82.00,0.18,0.04,85.00,0.19,0.05,82.00,0.18,0.04,48.00,0.11,0.03,64.00,0.14,0.04,85.00,0.19,0.04,116.00,0.25,0.05,62.00,0.14,0.04,139.00,0.30,0.04,45.00,0.10,0.04,60.00,0.13,0.04,51.00,0.11,0.03,99.00,0.22,0.05,63.00,0.14,0.04
Normal superior,36.00,0.15,0.02,60.00,0.26,0.02,41.00,0.17,0.02,27.00,0.12,0.02,13.00,0.06,0.02,58.00,0.25,0.02,28.00,0.12,0.02,68.00,0.29,0.03,52.00,0.22,0.02,45.00,0.19,0.03,17.00,0.07,0.01,25.00,0.11,0.01,32.00,0.14,0.02,26.00,0.11,0.02,43.00,0.18,0.02,51.00,0.22,0.02,42.00,0.18,0.02,41.00,0.17,0.02,27.00,0.12,0.01,39.00,0.17,0.03,36.00,0.15,0.02,41.00,0.17,0.02,47.00,0.20,0.02,45.00,0.19,0.03,44.00,0.19,0.02,28.00,0.12,0.02,26.00,0.11,0.01,42.00,0.18,0.02,66.00,0.28,0.03,29.00,0.12,0.02,68.00,0.29,0.02,14.00,0.06,0.01,37.00,0.16,0.02,29.00,0.12,0.02,50.00,0.21,0.02,37.00,0.16,0.03
Normal Intercultural Bilingüe,18.00,0.17,0.01,34.00,0.32,0.01,11.00,0.11,0.01,13.00,0.12,0.01,8.00,0.08,0.01,21.00,0.20,0.01,16.00,0.15,0.01,9.00,0.09,0.00,32.00,0.31,0.01,16.00,0.15,0.01,7.00,0.07,0.00,25.00,0.24,0.01,15.00,0.14,0.01,18.00,0.17,0.01,15.00,0.14,0.01,15.00,0.14,0.01,19.00,0.18,0.01,23.00,0.22,0.01,15.00,0.14,0.01,12.00,0.11,0.01,20.00,0.19,0.01,19.00,0.18,0.01,25.00,0.24,0.01,14.00,0.13,0.01,14.00,0.13,0.01,17.00,0.16,0.01,14.00,0.13,0.01,20.00,0.19,0.01,26.00,0.25,0.01,14.00,0.13,0.01,27.00,0.26,0.01,15.00,0.14,0.01,13.00,0.12,0.01,22.00,0.21,0.01,20.00,0.19,0.01,8.00,0.08,0.01
Licenciatura,1293.00,0.15,0.74,2257.00,0.26,0.75,1469.00,0.17,0.77,999.00,0.12,0.72,616.00,0.07,0.75,1937.00,0.23,0.75,857.00,0.10,0.74,1880.00,0.22,0.75,1876.00,0.22,0.77,1359.00,0.16,0.75,1196.00,0.14,0.75,1402.00,0.16,0.73,1123.00,0.13,0.75,1255.00,0.15,0.77,1402.00,0.16,0.75,1618.00,0.19,0.75,1531.00,0.18,0.74,1640.00,0.19,0.75,1391.00,0.16,0.74,1070.00,0.13,0.73,1256.00,0.15,0.75,1764.00,0.21,0.77,1770.00,0.21,0.76,1313.00,0.15,0.74,1359.00,0.16,0.74,1205.00,0.14,0.76,1321.00,0.15,0.74,1641.00,0.19,0.75,1872.00,0.22,0.75,1164.00,0.14,0.77,2543.00,0.30,0.77,900.00,0.11,0.72,1241.00,0.15,0.72,1185.00,0.14,0.74,1581.00,0.19,0.75,1111.00,0.13,0.77
Especialidad,11.00,0.15,0.01,17.00,0.23,0.01,10.00,0.13,0.01,12.00,0.16,0.01,3.00,0.04,0.00,22.00,0.29,0.01,4.00,0.05,0.00,20.00,0.27,0.01,12.00,0.16,0.01,10.00,0.13,0.01,14.00,0.19,0.01,15.00,0.20,0.01,12.00,0.16,0.01,4.00,0.05,0.00,11.00,0.15,0.01,17.00,0.23,0.01,15.00,0.20,0.01,16.00,0.21,0.01,19.00,0.25,0.01,7.00,0.09,0.01,12.00,0.16,0.01,9.00,0.12,0.00,16.00,0.21,0.01,12.00,0.16,0.01,6.00,0.08,0.00,19.00,0.25,0.01,16.00,0.21,0.01,16.00,0.21,0.01,13.00,0.17,0.01,5.00,0.07,0.00,23.00,0.31,0.01,8.00,0.11,0.01,14.00,0.19,0.01,11.00,0.15,0.01,14.00,0.19,0.01,5.00,0.07,0.00
Maestría,273.00,0.15,0.16,451.00,0.25,0.15,268.00,0.15,0.14,228.00,0.13,0.17,133.00,0.08,0.16,427.00,0.24,0.17,178.00,0.10,0.16,370.00,0.21,0.15,323.00,0.18,0.13,279.00,0.16,0.15,275.00,0.15,0.17,355.00,0.20,0.18,245.00,0.14,0.16,237.00,0.13,0.15,269.00,0.15,0.14,330.00,0.19,0.15,355.00,0.20,0.17,344.00,0.19,0.16,328.00,0.18,0.17,240.00,0.14,0.16,276.00,0.16,0.16,323.00,0.18,0.14,348.00,0.20,0.15,265.00,0.15,0.15,319.00,0.18,0.17,249.00,0.14,0.16,309.00,0.17,0.17,353.00,0.20,0.16,351.00,0.20,0.14,199.00,0.11,0.13,437.00,0.25,0.13,233.00,0.13,0.19,335.00,0.19,0.19,267.00,0.15,0.17,318.00,0.18,0.15,190.00,0.11,0.13
Doctorado,19.00,0.12,0.01,37.00,0.24,0.01,16.00,0.10,0.01,21.00,0.14,0.02,19.00,0.12,0.02,43.00,0.28,0.02,19.00,0.12,0.02,28.00,0.18,0.01,27.00,0.17,0.01,37.00,0.24,0.02,19.00,0.12,0.01,25.00,0.16,0.01,23.00,0.15,0.02,25.00,0.16,0.02,28.00,0.18,0.02,29.00,0.19,0.01,30.00,0.19,0.01,20.00,0.13,0.01,28.00,0.18,0.02,22.00,0.14,0.02,21.00,0.14,0.01,23.00,0.15,0.01,31.00,0.20,0.01,30.00,0.19,0.02,20.00,0.13,0.01,23.00,0.15,0.01,37.00,0.24,0.02,17.00,0.11,0.01,33.00,0.21,0.01,25.00,0.16,0.02,46.00,0.30,0.01,20.00,0.13,0.02,26.00,0.17,0.02,28.00,0.18,0.02,23.00,0.15,0.01,12.00,0.08,0.01
Posdoctorado,3.00,0.43,0.00,1.00,0.14,0.00,0.00,0.00,0.00,1.00,0.14,0.00,1.00,0.14,0.00,1.00,0.14,0.00,2.00,0.29,0.00,1.00,0.14,0.00,2.00,0.29,0.00,2.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.43,0.00,1.00,0.14,0.00,3.00,0.43,0.00,0.00,0.00,0.00,3.00,0.43,0.00,2.00,0.29,0.00,0.00,0.00,0.00,2.00,0.29,0.00,0.00,0.00,0.00,1.00,0.14,0.00,1.00,0.14,0.00,2.00,0.29,0.00,0.00,0.00,0.00,2.00,0.29,0.00,1.00,0.14,0.00,1.00,0.14,0.00,1.00,0.14,0.00,1.00,0.14,0.00,1.00,0.14,0.00,1.00,0.14,0.00,2.00,0.29,0.00
Menor o igual a 10,669.00,0.16,0.39,1069.00,0.25,0.36,715.00,0.17,0.38,456.00,0.11,0.33,316.00,0.08,0.39,997.00,0.24,0.38,413.00,0.10,0.36,910.00,0.22,0.37,920.00,0.22,0.38,622.00,0.15,0.34,604.00,0.14,0.38,752.00,0.18,0.39,553.00,0.13,0.37,649.00,0.15,0.40,693.00,0.16,0.37,790.00,0.19,0.37,777.00,0.18,0.38,759.00,0.18,0.35,703.00,0.17,0.37,528.00,0.13,0.36,631.00,0.15,0.38,880.00,0.21,0.38,832.00,0.20,0.36,646.00,0.15,0.37,687.00,0.16,0.37,594.00,0.14,0.37,638.00,0.15,0.36,838.00,0.20,0.38,916.00,0.22,0.37,547.00,0.13,0.36,1196.00,0.28,0.36,471.00,0.11,0.38,623.00,0.15,0.36,634.00,0.15,0.40,777.00,0.18,0.37,519.00,0.12,0.36
11 a 20,549.00,0.14,0.32,1025.00,0.27,0.34,616.00,0.16,0.32,492.00,0.13,0.36,267.00,0.07,0.33,904.00,0.24,0.35,398.00,0.10,0.35,832.00,0.22,0.33,801.00,0.21,0.33,610.00,0.16,0.34,568.00,0.15,0.36,644.00,0.17,0.33,546.00,0.14,0.36,532.00,0.14,0.33,619.00,0.16,0.33,701.00,0.18,0.33,689.00,0.18,0.33,765.00,0.20,0.35,644.00,0.17,0.34,509.00,0.13,0.35,556.00,0.14,0.33,764.00,0.20,0.33,815.00,0.21,0.35,562.00,0.15,0.32,656.00,0.17,0.36,537.00,0.14,0.34,637.00,0.17,0.36,730.00,0.19,0.34,807.00,0.21,0.32,482.00,0.13,0.32,1058.00,0.28,0.32,416.00,0.11,0.33,623.00,0.16,0.36,554.00,0.14,0.35,704.00,0.18,0.33,494.00,0.13,0.34
21 a 30,521.00,0.16,0.30,900.00,0.27,0.30,568.00,0.17,0.30,431.00,0.13,0.31,235.00,0.07,0.29,693.00,0.21,0.27,341.00,0.10,0.30,750.00,0.22,0.30,717.00,0.21,0.29,586.00,0.18,0.32,422.00,0.13,0.27,532.00,0.16,0.28,406.00,0.12,0.27,449.00,0.13,0.28,560.00,0.17,0.30,662.00,0.20,0.31,608.00,0.18,0.29,663.00,0.20,0.30,533.00,0.16,0.28,427.00,0.13,0.29,496.00,0.15,0.30,645.00,0.19,0.28,680.00,0.20,0.29,564.00,0.17,0.32,505.00,0.15,0.27,463.00,0.14,0.29,519.00,0.16,0.29,614.00,0.18,0.28,768.00,0.23,0.31,474.00,0.14,0.32,1039.00,0.31,0.32,357.00,0.11,0.29,485.00,0.15,0.28,408.00,0.12,0.26,631.00,0.19,0.30,422.00,0.13,0.29
31 a 40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
